id,title,year,period,release_date,original_language,runtime,revenue,popularity,vote_average,vote_count,genres,production_countries,spoken_languages,production_companies,overview,status,tagline,imdb_id,poster_path,homepage
326848,Tarzan of Manisa,1994,"[1950,2013]",1994-12-16,tr,110,NA,0.1748,5.6,7,Drama,NA,Turkish,NA,"Ahmet Bedevi, also known as Tarzan of Manisa, was born in 1900 in Baghdad to become a soldier, fighting in the War of Independence and honored with a medal. He returned to a ruined and destroyed Manisa in 1923. Bedevi started working at the Municipality as a fireman and a gardener. He became the pioneer and symbol of planting activities. Because of the soft climate of the area, he first wore a vest and trousers and then he started wandering about in the town in his shorts. The people of Manisa saw his resemblance to Tarzan because of his clothes, and always cherished him with love. Tarzan of Manisa lived in the mount Spilylus, ignoring all his individual needs but working for a greener environment. He died on 31st May, 1963. However, he has never been forgotten by the locals; on the contrary, he was immortalized for the things he did for Manisa and people followed his example.",Released,NA,tt0111366,/us6xdAxUiyAMZHTn4uwIaz0j4Hy.jpg,NA
303571,Wrenched,2014,"(2013,2020]",2014-10-20,en,93,NA,0.1961,NA,NA,Documentary,NA,NA,NA,"Activist/author Edward Abbey's legacy lives on in his best-selling books and now in director ML Lincoln's lively documentary. Lincoln pays tribute to Abbey and the environmental movement he inspired, reenacting his ""monkeywrenching,"" and interviewing notable eco-warriors and present-day activists.",Released,How Edward Abbey lit the flame of environmental activism and gave the movement its soul,tt3106662,NA,http://wrenched-themovie.com/
1129918,Consequence,1987,"[1950,2013]",1987-01-01,en,2,NA,0.1661,NA,NA,Animation,East Germany,No Language,DEFA-Studio für Trickfilme,"The fumes emanating from a traffic jam make everybody, and every animal, cough.",Released,NA,tt3095968,/mGdJwlMdkSo7WpStFuB2lx0l1NH.jpg,NA
977468,I Am One of the People,2022,"(2020,2025]",2022-05-16,en,4,NA,0.1498,7,1,Documentary,NA,NA,NA,Harmful chemicals are disproportionately affecting Black communities in Southern Louisiana along the Mississippi River. I am One of the People is an experimental short film exposing the environmental racism of “Cancer Alley.”,Released,An experimental film about environmental racism.,NA,/snt3IAgn478cP5l5C9MtKIhkvuK.jpg,https://vimeo.com/564748961
710737,The Weather Diaries,2020,"(2013,2020]",2020-06-10,en,91,NA,0.1525,4,2,Documentary,NA,English,JOTZ Productions,"The flying foxes that soar across Sydney each evening face many challenges: impacted by heatwaves, evicted from urban parklands, struggling to survive an ongoing loss of habitat. Bat carers save a handful here and there, and ecologists document their struggles, as threats escalate. Filmed over six years, The Weather Diaries reaches its climax in 2020, as temperatures soar, bushfires rage, and flying fox pups die in record numbers. Drayton ruminates on our failure to value these essential pollinators and the forests they sustain, and reflects on the implications for her daughter Imogen, a girl long inspired by Studio Ghibli’s Princess Mononoke, who’s emerging from the classical confines of the Conservatorium High School to embark on a career as an electronic pop artist.",Released,NA,tt12611888,/bkKtABrkfDMXqHUCk2TdHvBA3vC.jpg,NA
56777,At the Edge of the World,2008,"[1950,2013]",2008-10-03,en,97,NA,0.1102,6.7,15,Documentary,United States of America,English,Endeavour Media,"At the Edge of the World chronicles the controversial Sea Shepherd Antarctic Campaign against a Japanese whaling fleet. The international volunteer crew, under-trained and under-equipped, develop a combination of bizarre and brilliant tactics with which to stop the whalers. But first they must find the Japanese ships, a far more difficult challenge than ever imagined - long-time activist Paul Watson and first-time captain Alex Cornelissen employ an array of strategies in the hopes of finding an elusive adversary in the vast expanse of the Ross Sea. With one ship (the Farley Mowat) too slow to chase down the whaling fleet, with their second ship (the Robert Hunter) unsuited for Antarctic ice conditions and with no country supporting their efforts to enforce international law, the situation becomes increasingly desperate. Against all odds, however, a real-life pirate tale unfolds - a modern-day ""David vs. Goliath"" adventure.",Released,NA,tt1286499,/1NQpuWp1FqaJ0PERZHTlNI2fIIf.jpg,http://www.attheedgeoftheworld.com/
1073463,Lonely Oaks,2023,"(2020,2025]",2023-09-21,de,103,NA,0.1361,7.5,2,Documentary,Germany,German,Made In Germany Filmproduktion,"Fall 2018: The Hambach Forest becomes a chaotic scene of the climate conflict. In the midst of this chaos, film student Steffen Meyn has a fatal accident. Based on footage he collected over two years, we follow Steffen’s path up the trees and into an activism full of contradictions.",Released,NA,tt26215446,/Au2Hc93K6KqSaPTjNe25d97oCqM.jpg,NA
634469,Eco-Terrorist: Battle for Our Planet,2019,"(2013,2020]",2019-10-01,en,90,NA,0.1495,NA,NA,Documentary,United States of America,NA,NA,"Eco-Terrorist: The Battle for Our Planet follows the most wanted environmentalist today, Captain Paul Watson. In this unique and groundbreaking film, Brown takes a deeper look into what really goes on behind the scenes in the deep waters of our world. More pranks, the glory of successful missions, and fiercer encounters with some of the most infamous and illegal marine hunters, while stopping at nothing to protect wildlife on a global scale. The film takes the audience right to the frontlines of the modern day environmental movement via those who started it.",Released,WE HAVE MET THE ENEMY,NA,/dcNbY6sXDBG91c2HEt6uaidhe3x.jpg,NA
311008,Oishinbo: Ultimate vs. Supremacy,1992,"[1950,2013]",1992-12-11,ja,90,NA,0.1587,2,1,Animation,Japan,Japanese,Shin-Ei Animation,"Culinary journalists Shirou Yamaoka and Yuuko Kurita must prepare the menu that will represent the Touzai Newspaper on an upcoming competition against the Teito Newspaper. The theme: food that promotes longevity. For a better research, both journalists head to Okinawa, place with the highest life expectancy in Japan.",Released,NA,tt13445170,/aFIcBRjXcQOAd2tx7OR0i588ytq.jpg,NA
822827,Bright Green Lies,2021,"(2020,2025]",2021-04-23,en,71,NA,0.1426,5.8,6,Documentary,NA,English,NA,"Bright Green Lies investigates the change in focus of the mainstream environmental movement, from its original concern with protecting nature, to its current obsession with powering an unsustainable way of life. The film exposes the lies behind the notion that solar, wind, hydro, biomass, or green consumerism will save the planet. Tackling the most pressing issues of our time will require us to look beyond the mainstream technological solutions and ask deeper questions about what needs to change.",Released,Clean Energy Has a Dirty Secret,tt14306648,/tMM7ZJ4Dga9Cuo21ouavwlUaUxK.jpg,https://www.brightgreenlies.com
659186,Crick in the Holler,2017,"(2013,2020]",2017-05-11,en,17,NA,0.1267,NA,NA,"Drama, Mystery, Thriller",NA,English,NA,"Set in West Virginia during the 2014 Elk River chemical spill, a first-generation college student clashes with her family while investigating a bizarre issue with their water supply.",Released,NA,tt6001976,/nNNVqpOclRJNAViEOwZQCfjyUvs.jpg,NA
49589,Pirate for the Sea,2008,"[1950,2013]",2008-08-30,en,99,NA,0.1219,5,1,Documentary,United States of America,English,Artists Confederacy,"A documentary on Paul Watson, who takes the law into his own hands on the open seas, confronting, by any nonviolent means necessary, the hunters who indiscriminately slaughter whales, seals and sharks, along with complicit governments and environmental organizations. Written by Anonymous ""Pirate for the Sea"" is a biographical film of Captain Paul Watson, the youngest founding member of Greenpeace Canada. He organized early campaigns protesting the killing of seals, whales, and dolphins. Greenpeace ejected him for being too much of an activist. Starting his own organization, the Sea Shepherd Conservation Society, he went on to sink illegal whaling ships, stopped Canadian seal hunts for ten years, permanently halted sealing in British Isles, killing of dolphins on Iki Island, Japan, etc. This documentary witnesses his latest campaigns and explores the personal and environmental history of this controversial marine conservationist. Written by R.C.",Released,A biographical film of the most daring and adventurous marine environmental activist - ever.,tt1308738,/iHZB1kJE9h5h8mybUDE69fajJQ.jpg,NA
325768,Black Ice,2014,"(2013,2020]",2014-06-05,en,53,NA,0.1166,2.7,3,Documentary,Norway,"English, Norwegian, Russian",Greenpeace International,"When the Greenpeace ship Arctic Sunrise set sail in 2013 to protest the first ever oil drilling in the Arctic Ocean, none of the people on board could have known what was coming. Seized at gunpoint by Russian special forces, the 'Arctic 30' were thrust into headlines all over the world, facing up to 15 years in prison and finding themselves at the centre of a bitter international dispute.",Released,NA,tt3866368,NA,http://blackicemovie.net/
582339,Of Fish and Foe,2018,"(2013,2020]",2018-04-28,en,91,NA,0.1485,4,1,Documentary,NA,English,Trufflepig Films,"The Pullars are the last family using traditional methods to fish for wild Atlantic salmon off the coast of Scotland. When these include killing seals, the salmon’s natural predators, conflict erupts. Animal activist groups Sea Shepherd and Hunt Saboteurs oppose the Pullars at every turn, despite the legality of the fishermen’s actions and the consequences to their livelihood. Challenging preconceptions, this ambiguous doc puts modern environmentalism under the microscope.",Released,The end is nigh,tt9135944,/nDhmmxsfNSmUtXnJfdVH26J8pLa.jpg,https://www.journeyman.tv/film/7403/of-fish-and-foe
322732,Second Sighted,2014,"(2013,2020]",2014-10-10,en,5,NA,0.1162,NA,NA,NA,United States of America,No Language,Pythagoras Film,"Obscure signs portend a looming, indecipherable slump. An oracular decoding of the landscape.",Released,NA,NA,/msWACZn3tNKutcCysS5j7NIlrWS.jpg,http://www.pythagorasfilm.com/second-sighted.html
325179,Frackman,2015,"(2013,2020]",2015-03-06,en,90,NA,0.0996,3,2,Documentary,Australia,English,"Aquarius Productions, Freshwater Pictures, Smith&Nasht","Frackman tells the story of accidental activist Dayne Pratzky and his struggle against international gas companies. Australia will soon become the world's biggest gas exporter as more than 30,000 'fracked' wells are sunk in the state of Queensland where Dayne lives. He and his neighbours have unwittingly become the centre of a massive industrial landscape and they have no legal right to stop mining on their land. Dayne embarks on a journey that transforms him from conservative pig-shooter to sophisticated global activist as the Frackman. He meets the people drawn into a battle that is crossing the ideological divide, bringing together a peculiar alliance of farmers, activists and political conservatives. Along the way Dayne encounters love, tragedy and triumph.",Released,"When governments fail us, ordinary people have to become heroes.",tt3557446,/w5i3QMEa1DM2z9wprjILPlZGNdD.jpg,http://frackmanthemovie.com/
518436,Water and the Dream of the Engineers,1983,"[1950,2013]",1983-01-01,en,81,NA,0.0977,NA,NA,Documentary,NA,English,NA,Documentary where rich social history frames a spirited debate on the development of water infrastructure throughout the USA.,Released,NA,tt0243018,/xt6MgZEJw3Qg6efbhjB3xRNyGIV.jpg,NA
108603,The Forest,2012,"[1950,2013]",2012-05-11,hi,88,NA,0.1009,2,2,"Drama, Horror, Thriller",India,"English, Hindi","Alipur Films, Alipur Films India","More than a 150 people are killed in leopard or tiger attacks in India every year due to rampant poaching and encroachment on the wilderness. Such animals have no choice but to invade human habitats and become man-eaters. This story is inspired by one such attack. A couple vacationing in the Indian jungle are disturbed by the arrival of the wife's ex-lover, opening wounds that are best left unhealed; but their troubles have only begun. They are being hunted by a leopard that's turned man-eater and it will stop at nothing to satisfy its hunger.",Released,NA,tt0495111,/fpOKqXLGuAW04u3bhLfR1qRCM9E.jpg,NA
108603,The Forest,2012,"[1950,2013]",2012-05-11,hi,88,NA,0.1009,2,2,"Drama, Horror, Thriller",United Kingdom,"English, Hindi","Alipur Films, Alipur Films India","More than a 150 people are killed in leopard or tiger attacks in India every year due to rampant poaching and encroachment on the wilderness. Such animals have no choice but to invade human habitats and become man-eaters. This story is inspired by one such attack. A couple vacationing in the Indian jungle are disturbed by the arrival of the wife's ex-lover, opening wounds that are best left unhealed; but their troubles have only begun. They are being hunted by a leopard that's turned man-eater and it will stop at nothing to satisfy its hunger.",Released,NA,tt0495111,/fpOKqXLGuAW04u3bhLfR1qRCM9E.jpg,NA
